TransactionAmount,TransactionDate,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,Cluster
247.17,2023-05-22 17:58:55,Credit,Chicago,Branch,65.0,Retired,149.0,1.0,2611.64,0
48.78,2023-08-11 16:43:41,Credit,Kansas City,Branch,18.0,Student,136.0,1.0,552.0599999999995,1
4.149999999999977,2023-10-19 16:34:39,Credit,Omaha,Branch,60.0,Retired,119.0,1.0,6017.36,0
60.99000000000001,2023-08-01 17:14:17,Debit,Oklahoma City,Branch,34.0,Engineer,58.0,1.0,7281.46,0
408.19,2023-12-15 16:48:08,Debit,Mesa,Branch,26.0,Engineer,241.0,1.0,6847.47,1
524.6,2023-04-07 17:37:34,Debit,El Paso,Branch,58.0,Doctor,76.0,1.0,13017.7,0
108.95999999999998,2023-10-10 18:12:07,Debit,Milwaukee,ATM,26.0,Student,247.0,1.0,7597.66,1
70.03,2023-12-18 18:34:33,Debit,Nashville,Branch,63.0,Retired,49.0,1.0,7330.31,0
124.84,2023-09-22 17:44:42,Debit,Louisville,Online,52.0,Retired,79.0,1.0,6711.78,0
324.04,2023-07-05 16:49:05,Debit,Virginia Beach,ATM,54.0,Retired,30.0,1.0,2248.06,0
39.69,2023-04-24 17:16:27,Debit,Austin,Online,70.0,Retired,163.0,1.0,3524.68,0
157.7,2023-12-01 17:29:15,Credit,Omaha,Branch,58.0,Engineer,46.0,1.0,8332.58,0
81.26999999999998,2023-11-07 16:36:34,Credit,Seattle,Online,22.0,Student,68.0,1.0,1814.48,1
193.82,2023-04-20 17:52:46,Debit,Kansas City,Branch,37.0,Engineer,176.0,1.0,3886.77,1
16.730000000000018,2023-11-30 17:48:36,Debit,Omaha,Online,79.0,Retired,165.0,1.0,7591.13,0
474.05,2023-08-10 18:30:37,Debit,San Jose,ATM,57.0,Retired,214.0,1.0,1484.31,0
637.75,2023-07-24 16:07:05,Debit,Dallas,Branch,79.0,Retired,152.0,1.0,4202.92,0
153.59,2023-05-04 17:43:59,Credit,Portland,Branch,66.0,Retired,174.0,1.0,4813.12,0
186.6,2023-10-25 16:03:16,Debit,Tucson,Branch,18.0,Student,139.0,1.0,9716.68,1
644.08,2023-05-08 17:29:00,Debit,Atlanta,Online,24.0,Student,55.0,1.0,1980.62,1
226.66,2023-12-27 18:55:13,Debit,Austin,Branch,41.0,Doctor,168.0,1.0,10216.25,0
305.0,2023-10-12 17:20:30,Debit,Phoenix,ATM,22.0,Student,222.0,1.0,944.8299999999999,1
233.1,2023-01-16 17:28:48,Credit,Nashville,Branch,42.0,Doctor,37.0,1.0,7469.2,0
793.1299999999999,2023-05-10 16:38:07,Debit,Memphis,Online,68.0,Doctor,76.0,1.0,13389.16,0
224.19,2023-09-21 16:42:38,Debit,Houston,ATM,52.0,Doctor,93.0,1.0,8475.47,0
214.83,2023-03-20 18:12:30,Credit,Tucson,ATM,23.0,Student,63.0,1.0,991.6899999999996,1
163.46,2023-09-08 17:09:54,Credit,Baltimore,Branch,63.0,Retired,111.0,1.0,6953.8,0
194.99,2023-12-01 17:01:30,Debit,Jacksonville,Branch,34.0,Engineer,91.0,1.0,1370.0299999999997,1
227.5,2023-03-13 16:59:33,Debit,Sacramento,Online,34.0,Doctor,277.0,1.0,11505.35,0
259.9,2023-06-22 16:08:43,Debit,Oklahoma City,Online,26.0,Student,100.0,1.0,914.2799999999997,1
59.50999999999999,2023-04-04 16:12:25,Credit,Dallas,Online,36.0,Doctor,55.0,1.0,9955.88,0
50.629999999999995,2023-05-24 16:21:09,Debit,Columbus,Online,64.0,Retired,143.0,1.0,4732.81,0
1074.95,2023-06-02 16:49:03,Debit,Jacksonville,Branch,20.0,Student,91.0,1.0,530.8599999999997,1
112.94,2023-11-24 17:35:47,Credit,San Antonio,Online,73.0,Retired,31.0,1.0,3807.84,0
11.810000000000002,2023-02-27 16:07:38,Debit,Phoenix,ATM,21.000000000000004,Student,131.0,1.0,320.25,1
329.14,2023-11-14 16:37:42,Debit,Sacramento,Branch,55.0,Doctor,14.0,1.0,12033.92,0
154.24,2023-11-06 16:19:31,Debit,Mesa,ATM,61.0,Retired,82.0,1.0,6109.55,0
233.44,2023-01-20 16:23:48,Debit,Chicago,Online,20.0,Student,297.0,1.0,1691.88,1
141.8,2023-11-15 18:56:02,Debit,Chicago,ATM,18.0,Student,116.0,1.0,1697.67,1
209.03,2023-10-09 18:20:39,Debit,Detroit,Branch,55.0,Engineer,126.0,1.0,8359.5,0
1137.63,2023-02-14 16:55:26,Debit,Baltimore,ATM,26.0,Student,144.0,1.0,1629.12,1
261.14,2023-05-15 18:44:04,Debit,San Antonio,ATM,42.0,Engineer,162.0,1.0,6100.08,0
101.81,2023-06-29 17:51:45,Debit,Fort Worth,ATM,45.0,Doctor,105.0,1.0,13872.03,0
98.70999999999998,2023-09-18 17:41:29,Debit,Fort Worth,ATM,32.0,Doctor,117.0,1.0,10095.23,0
87.38,2023-03-03 18:23:29,Debit,Atlanta,Branch,21.000000000000004,Student,252.0,1.0,1504.9899999999998,1
83.38999999999999,2023-09-18 16:00:54,Debit,Omaha,Branch,32.0,Doctor,158.0,1.0,13182.11,0
267.55,2023-06-13 16:06:05,Debit,Charlotte,Online,46.0,Engineer,40.0,1.0,4330.04,0
870.05,2023-08-31 16:42:18,Debit,El Paso,ATM,29.0,Doctor,39.0,1.0,905.25,1
154.32,2024-01-01 16:53:32,Credit,Tucson,ATM,38.0,Engineer,269.0,1.0,6972.5,0
164.51,2023-06-05 18:09:44,Debit,Louisville,Branch,78.0,Retired,110.0,1.0,3553.69,0
758.12,2023-07-03 18:46:29,Debit,San Francisco,ATM,69.0,Retired,90.0,1.0,6164.65,0
103.75999999999999,2023-03-29 16:20:33,Debit,Kansas City,Online,28.0,Engineer,188.0,1.0,9626.14,0
583.92,2023-08-01 16:11:52,Debit,Kansas City,Online,55.0,Engineer,139.0,1.0,6364.14,0
204.06,2023-01-02 16:07:17,Debit,Washington,Online,77.0,Retired,159.0,1.0,4351.83,0
53.50999999999999,2023-10-26 16:54:32,Debit,New York,Online,56.0,Retired,165.0,1.0,5773.5,0
1108.46,2023-08-31 16:16:15,Debit,Los Angeles,Branch,30.0,Engineer,262.0,1.0,9257.04,0
52.94999999999999,2023-08-07 18:02:59,Credit,Charlotte,Online,68.0,Retired,14.0,1.0,6335.58,0
120.17000000000002,2023-08-08 17:07:42,Debit,Portland,ATM,49.0,Doctor,105.0,1.0,5403.79,0
220.8,2023-09-06 18:43:52,Debit,Indianapolis,Online,31.0,Engineer,28.0,1.0,8135.31,0
119.00999999999999,2023-03-13 17:26:41,Debit,Philadelphia,ATM,45.0,Doctor,87.0,1.0,9798.26,0
183.32,2023-05-10 16:27:51,Debit,Raleigh,ATM,21.000000000000004,Student,74.0,1.0,137.42000000000007,1
858.8799999999999,2023-08-22 16:31:34,Debit,Jacksonville,Online,60.0,Engineer,227.0,1.0,7015.46,0
11.45999999999998,2023-02-13 16:53:17,Credit,San Francisco,Online,41.0,Engineer,128.0,1.0,2356.71,1
61.370000000000005,2023-02-06 16:54:19,Debit,Columbus,Branch,75.0,Retired,164.0,1.0,4294.44,0
103.07999999999998,2023-02-27 16:48:02,Credit,Milwaukee,Branch,49.0,Engineer,150.0,1.0,9251.38,0
1.2099999999999795,2023-08-21 17:19:06,Debit,Atlanta,Branch,55.0,Retired,196.0,1.0,7542.74,0
425.18,2023-10-04 16:00:54,Credit,Colorado Springs,Online,26.0,Engineer,172.0,1.0,9880.71,0
60.96000000000001,2023-10-23 16:35:48,Debit,Colorado Springs,ATM,52.0,Retired,238.0,1.0,6189.24,0
64.20999999999998,2023-01-09 16:36:16,Debit,Omaha,ATM,51.0,Doctor,37.0,1.0,12540.18,0
523.02,2023-05-19 18:32:45,Debit,Jacksonville,Online,53.0,Retired,83.0,1.0,4586.11,0
50.25999999999999,2023-11-09 17:51:35,Debit,Las Vegas,Branch,65.0,Retired,164.0,1.0,1519.38,0
110.07999999999998,2023-11-20 17:15:13,Debit,Detroit,Branch,19.0,Student,95.0,1.0,1447.2600000000002,1
54.47,2023-11-13 17:47:07,Credit,Philadelphia,Branch,23.0,Student,34.0,1.0,1131.4199999999996,1
79.75999999999999,2023-04-03 16:25:35,Debit,Kansas City,Online,68.0,Doctor,115.0,1.0,10278.75,0
16.79000000000002,2023-11-06 16:42:34,Credit,Detroit,Online,30.0,Doctor,146.0,1.0,535.1499999999996,1
68.62,2023-06-29 16:57:52,Debit,Omaha,Branch,29.0,Doctor,157.0,1.0,13891.47,0
157.16,2023-03-13 17:34:30,Debit,New York,Branch,20.0,Student,280.0,1.0,1545.77,1
643.38,2023-11-06 17:19:21,Credit,Detroit,Online,18.0,Student,105.0,1.0,1046.7399999999993,1
328.34,2023-10-12 16:17:47,Credit,San Diego,Online,42.0,Engineer,31.0,1.0,2840.45,0
72.68,2023-07-21 17:56:49,Debit,Seattle,Online,69.0,Retired,44.0,1.0,6216.77,0
354.76,2023-05-17 16:30:05,Debit,Detroit,Branch,51.0,Doctor,279.0,1.0,10141.92,0
793.8799999999999,2023-02-22 16:17:29,Credit,Los Angeles,ATM,22.0,Student,252.0,1.0,1404.06,1
29.22,2023-02-27 18:33:48,Debit,Detroit,ATM,27.0,Engineer,69.0,1.0,7795.79,0
653.97,2023-10-04 17:41:08,Debit,Miami,Online,37.0,Engineer,100.0,1.0,3886.65,1
366.43,2023-01-30 16:38:59,Credit,Portland,Online,21.000000000000004,Student,92.0,1.0,1560.4499999999998,1
233.74,2023-02-13 16:43:40,Debit,Boston,Online,72.0,Retired,142.0,1.0,4749.54,0
471.84,2023-09-29 17:31:24,Debit,Raleigh,ATM,18.0,Student,138.0,1.0,1044.33,1
213.4,2023-08-14 16:40:38,Credit,Fort Worth,Branch,73.0,Retired,100.0,1.0,2012.2399999999998,0
254.21,2023-05-22 16:48:08,Debit,Phoenix,ATM,48.0,Engineer,46.0,1.0,2487.2,0
577.73,2023-11-10 16:26:28,Debit,San Jose,ATM,37.0,Doctor,63.0,1.0,14977.99,0
170.26,2023-09-25 16:58:25,Debit,Chicago,ATM,27.0,Student,265.0,1.0,1969.48,1
330.61,2023-07-06 16:04:39,Credit,Nashville,Branch,64.0,Retired,113.0,1.0,2525.25,0
132.33,2023-11-10 16:32:24,Credit,Phoenix,ATM,35.0,Engineer,47.0,1.0,7457.94,0
672.74,2023-08-10 16:39:33,Credit,Colorado Springs,Branch,46.0,Engineer,118.0,1.0,5386.52,0
74.04000000000002,2023-02-23 18:23:29,Debit,Memphis,Online,18.0,Student,66.0,1.0,1690.23,1
197.18,2023-05-09 16:47:42,Debit,Tucson,Online,28.0,Engineer,135.0,1.0,3114.92,1
21.149999999999977,2023-11-20 16:06:10,Debit,Columbus,Branch,70.0,Retired,180.0,1.0,3466.74,0
218.37,2023-06-05 16:27:31,Debit,Houston,ATM,62.0,Doctor,105.0,1.0,9942.24,0
697.82,2023-11-27 16:10:37,Debit,New York,Online,44.0,Engineer,153.0,1.0,6824.0,0
302.76,2023-11-16 17:14:01,Debit,Sacramento,ATM,38.0,Engineer,88.0,3.0,8583.39,2
148.0,2023-01-23 16:48:16,Debit,Tucson,Branch,20.0,Student,35.0,1.0,1488.65,1
22.25999999999999,2023-01-30 18:50:00,Debit,San Antonio,Branch,19.0,Student,56.0,1.0,5583.88,1
0.8600000000000136,2023-02-13 17:49:27,Debit,Colorado Springs,ATM,25.0,Student,139.0,1.0,1357.2200000000003,1
757.1,2023-01-23 17:22:25,Debit,Atlanta,Branch,65.0,Doctor,203.0,1.0,10553.23,0
38.81,2023-04-28 18:52:30,Credit,Virginia Beach,Online,25.0,Student,145.0,1.0,1619.6,1
32.46000000000001,2023-03-10 18:59:46,Debit,Charlotte,Online,31.0,Doctor,10.0,1.0,8656.18,0
1022.75,2023-01-19 16:45:16,Credit,San Jose,Branch,62.0,Doctor,158.0,1.0,207.73999999999978,0
20.639999999999986,2023-04-20 16:01:05,Debit,Charlotte,Branch,22.0,Student,59.0,1.0,949.3800000000001,1
662.11,2023-02-02 16:52:26,Debit,Atlanta,Branch,23.0,Student,219.0,1.0,1996.38,1
288.77,2023-11-13 16:42:16,Debit,Los Angeles,ATM,55.0,Engineer,110.0,1.0,8836.51,0
35.05000000000001,2023-09-27 18:52:36,Debit,Boston,Branch,30.0,Doctor,105.0,1.0,14330.47,0
214.73,2023-11-10 18:28:09,Credit,Los Angeles,ATM,46.0,Doctor,26.0,1.0,5368.42,0
25.379999999999995,2023-10-23 16:03:09,Debit,Louisville,Branch,57.0,Engineer,66.0,1.0,8616.05,0
617.66,2023-01-30 16:34:16,Debit,Memphis,ATM,41.0,Engineer,40.0,1.0,5906.58,0
446.39,2023-12-12 17:41:53,Debit,Houston,ATM,63.0,Retired,77.0,1.0,7863.6,0
377.92,2023-02-22 17:29:36,Debit,Raleigh,Branch,33.0,Engineer,204.0,1.0,2254.71,1
11.04000000000002,2023-02-13 18:17:28,Debit,Phoenix,Online,30.0,Engineer,43.0,1.0,6983.04,0
275.46,2023-07-24 17:09:05,Debit,Fort Worth,ATM,36.0,Doctor,67.0,1.0,9697.75,0
179.76,2023-07-12 16:11:30,Debit,Philadelphia,Online,78.0,Retired,81.0,1.0,5909.52,0
32.34,2023-06-21 16:52:25,Debit,Kansas City,Branch,44.0,Doctor,45.0,1.0,7847.62,0
273.92,2023-07-04 17:50:02,Debit,Portland,Branch,79.0,Retired,109.0,1.0,4543.56,0
375.45,2023-12-05 17:57:39,Debit,Fort Worth,Branch,19.0,Student,32.0,1.0,1307.23,1
388.98,2023-08-21 17:10:10,Debit,Fresno,ATM,23.0,Student,155.0,1.0,1819.9099999999999,1
492.84,2023-03-01 17:43:22,Debit,Indianapolis,ATM,25.0,Student,38.0,1.0,577.6700000000001,1
148.85,2023-11-29 16:46:49,Debit,Mesa,ATM,57.0,Doctor,25.0,1.0,7802.36,0
391.66,2023-07-10 17:29:39,Debit,Fresno,Branch,50.0,Engineer,103.0,1.0,2406.31,0
185.99,2023-04-24 16:49:48,Credit,Fresno,Branch,41.0,Engineer,53.0,1.0,402.4499999999998,1
322.48,2023-03-13 16:10:41,Debit,Jacksonville,ATM,27.0,Student,57.0,1.0,1238.4300000000003,1
20.269999999999982,2023-12-04 16:27:40,Debit,Miami,Branch,18.0,Student,22.0,1.0,796.3500000000004,1
280.61,2023-11-27 16:37:11,Debit,Mesa,ATM,47.0,Engineer,129.0,3.0,7888.76,2
199.02,2023-05-29 16:31:37,Debit,Houston,ATM,61.0,Retired,269.0,1.0,4658.89,0
104.23000000000002,2023-10-17 16:41:39,Credit,Louisville,Online,63.0,Retired,108.0,1.0,5009.29,0
55.860000000000014,2023-01-23 17:18:16,Debit,Seattle,Online,39.0,Engineer,68.0,1.0,5346.46,0
10.769999999999982,2023-03-08 16:58:31,Debit,Indianapolis,ATM,31.0,Doctor,178.0,1.0,10704.95,0
95.55000000000001,2023-04-10 16:25:15,Debit,Louisville,Branch,33.0,Engineer,51.0,1.0,2434.74,1
477.07,2023-11-27 16:30:37,Debit,Columbus,Online,27.0,Engineer,278.0,1.0,6568.07,1
9.100000000000023,2023-03-02 16:09:39,Credit,San Francisco,Online,52.0,Retired,63.0,1.0,2791.45,0
21.410000000000025,2023-12-04 16:27:03,Debit,Louisville,Online,57.0,Doctor,99.0,1.0,658.9099999999999,0
278.28,2023-10-02 16:20:52,Debit,Jacksonville,Branch,28.0,Student,26.0,1.0,1346.88,1
388.1,2023-08-21 18:06:59,Credit,Los Angeles,Online,73.0,Retired,40.0,1.0,3022.12,0
215.39,2023-06-21 16:23:53,Debit,Detroit,ATM,27.0,Student,216.0,1.0,1582.5500000000002,1
194.37,2023-04-26 17:55:11,Debit,Milwaukee,ATM,66.0,Doctor,161.0,1.0,14395.88,0
37.69999999999999,2023-06-29 16:04:17,Debit,Miami,ATM,20.0,Student,109.0,1.0,1741.1,1
19.589999999999975,2023-06-16 18:47:34,Debit,Charlotte,Branch,64.0,Retired,122.0,1.0,1061.6899999999996,0
81.35,2023-01-23 17:39:08,Debit,Houston,Online,41.0,Engineer,103.0,1.0,7192.45,0
314.54,2023-09-29 16:34:03,Credit,Virginia Beach,Branch,58.0,Engineer,228.0,1.0,9923.45,0
466.64,2023-09-04 16:57:31,Debit,Las Vegas,ATM,58.0,Doctor,11.0,1.0,10915.11,0
397.01,2023-08-07 17:45:52,Debit,Los Angeles,ATM,22.0,Student,100.0,1.0,719.5200000000004,1
472.48,2023-02-27 17:06:36,Debit,New York,Branch,55.0,Engineer,87.0,1.0,7128.82,0
67.15,2023-11-20 17:17:05,Debit,Indianapolis,Online,59.0,Doctor,14.0,1.0,9028.49,0
102.67000000000002,2023-05-10 17:41:59,Debit,Albuquerque,Branch,79.0,Retired,119.0,1.0,4656.94,0
460.09,2023-03-06 17:05:25,Credit,Fresno,Online,35.0,Doctor,146.0,3.0,6990.64,2
453.49,2023-01-02 16:06:29,Debit,Seattle,Branch,66.0,Doctor,147.0,1.0,6366.43,0
267.17,2023-08-24 16:56:36,Debit,Seattle,ATM,26.0,Student,170.0,1.0,1382.62,1
111.25999999999999,2023-08-18 17:07:18,Debit,Boston,ATM,66.0,Doctor,43.0,1.0,14350.11,0
121.17000000000002,2023-12-25 17:31:16,Debit,Phoenix,ATM,68.0,Doctor,158.0,1.0,12990.77,0
213.28,2023-12-25 18:29:05,Debit,Mesa,Branch,51.0,Retired,94.0,1.0,4835.91,0
187.88,2023-08-10 16:39:44,Debit,Nashville,ATM,60.0,Engineer,180.0,1.0,2154.58,0
471.88,2023-10-30 18:44:22,Credit,San Jose,Online,34.0,Doctor,141.0,1.0,14833.34,0
83.79000000000002,2023-10-12 16:37:49,Debit,Nashville,ATM,57.0,Engineer,47.0,1.0,5061.3,0
212.14,2023-08-14 17:28:37,Debit,Austin,Branch,72.0,Retired,105.0,1.0,7225.06,0
99.16,2023-02-28 17:55:00,Debit,San Francisco,Online,79.0,Retired,202.0,1.0,2607.58,0
839.3299999999999,2023-05-02 16:03:23,Credit,Louisville,Branch,60.0,Doctor,86.0,1.0,11538.97,0
4.240000000000009,2023-04-17 16:46:31,Debit,San Diego,Online,38.0,Engineer,38.0,1.0,7822.73,0
50.28999999999999,2023-09-18 16:13:38,Credit,Raleigh,Online,58.0,Doctor,64.0,1.0,7604.9,0
135.85,2023-08-03 17:25:57,Debit,Fresno,Online,57.0,Retired,269.0,1.0,1480.3900000000003,0
368.53,2023-04-03 16:09:09,Debit,Raleigh,Branch,68.0,Doctor,34.0,1.0,13696.31,0
17.94999999999999,2023-06-05 17:22:19,Credit,Sacramento,Branch,64.0,Doctor,135.0,1.0,12344.9,0
127.80000000000001,2023-03-02 16:05:52,Credit,Virginia Beach,Branch,31.0,Engineer,47.0,1.0,8630.99,0
16.730000000000018,2023-02-22 17:39:54,Debit,Houston,Online,45.0,Engineer,48.0,1.0,2202.62,0
317.12,2023-12-11 16:03:50,Debit,Fort Worth,Branch,44.0,Doctor,80.0,1.0,14409.74,0
476.63,2023-07-25 17:17:49,Debit,Charlotte,ATM,79.0,Retired,115.0,1.0,4894.25,0
156.58,2023-09-18 16:03:10,Debit,Portland,Branch,24.0,Student,160.0,1.0,8981.61,1
55.120000000000005,2023-09-18 16:19:03,Credit,Houston,Online,34.0,Engineer,261.0,1.0,3791.99,1
15.740000000000009,2023-01-09 16:05:02,Debit,Denver,Branch,27.0,Student,38.0,1.0,690.1599999999999,1
353.68,2023-11-06 16:32:58,Debit,Las Vegas,Online,70.0,Retired,145.0,1.0,6777.12,0
297.15,2023-10-12 18:11:27,Debit,Phoenix,Online,76.0,Retired,178.0,1.0,5449.37,0
647.85,2023-12-04 16:31:42,Debit,Omaha,Branch,36.0,Doctor,121.0,1.0,13779.97,0
75.04000000000002,2023-07-27 17:04:46,Debit,El Paso,ATM,49.0,Engineer,178.0,1.0,9648.6,0
273.92,2023-05-08 17:54:56,Debit,Virginia Beach,Online,28.0,Student,35.0,1.0,1029.15,1
215.8,2023-05-18 16:03:58,Credit,Jacksonville,Branch,51.0,Retired,66.0,1.0,3656.62,0
963.77,2023-07-11 16:45:22,Debit,Louisville,ATM,41.0,Engineer,248.0,1.0,6710.51,0
420.6,2023-04-17 16:10:19,Debit,Louisville,Branch,26.0,Student,55.0,1.0,1778.75,1
688.36,2023-06-30 16:31:49,Credit,Memphis,Branch,23.0,Student,22.0,1.0,5191.13,1
285.18,2023-03-08 16:39:14,Credit,Sacramento,Branch,55.0,Doctor,150.0,1.0,14847.97,0
213.55,2023-03-30 16:00:25,Debit,Boston,ATM,63.0,Doctor,15.0,1.0,5238.37,0
463.11,2023-09-26 16:50:05,Credit,Las Vegas,Branch,51.0,Doctor,159.0,1.0,10238.82,0
150.03,2023-07-10 16:17:21,Debit,Columbus,ATM,73.0,Retired,176.0,1.0,7491.42,0
428.61,2023-10-09 16:00:26,Debit,Fresno,Branch,51.0,Retired,131.0,1.0,2116.36,0
309.56,2023-06-05 17:29:48,Debit,Charlotte,Online,58.0,Doctor,147.0,1.0,972.04,0
377.08,2023-02-15 17:33:23,Credit,Mesa,Branch,26.0,Student,71.0,1.0,6430.86,1
77.25,2023-12-22 17:49:57,Debit,Virginia Beach,Branch,68.0,Doctor,157.0,1.0,14077.97,0
146.92,2023-09-08 16:28:54,Debit,Portland,ATM,64.0,Retired,272.0,1.0,3990.6,0
126.6,2023-05-26 16:00:45,Debit,San Antonio,Branch,22.0,Student,146.0,1.0,961.6499999999996,1
101.34,2023-03-03 17:49:53,Debit,Boston,ATM,24.0,Student,46.0,1.0,703.2600000000002,1
184.97,2023-06-26 16:46:41,Debit,Denver,Branch,58.0,Doctor,268.0,1.0,1156.6699999999996,0
451.15,2023-02-27 16:47:50,Debit,Colorado Springs,ATM,46.0,Engineer,175.0,1.0,1356.4700000000003,1
516.47,2023-12-21 17:00:50,Credit,Charlotte,ATM,25.0,Student,94.0,1.0,1305.06,1
880.04,2023-10-30 18:58:42,Debit,Sacramento,ATM,25.0,Student,29.0,1.0,261.97000000000025,1
353.69,2023-08-22 16:49:26,Debit,San Jose,Online,59.0,Engineer,163.0,1.0,9500.79,0
66.69,2023-11-01 16:03:17,Credit,San Antonio,Branch,25.0,Student,140.0,1.0,1210.3299999999995,1
95.75,2023-07-12 16:54:53,Debit,Los Angeles,Branch,31.0,Engineer,169.0,1.0,337.6199999999999,1
43.91,2023-08-17 18:31:23,Debit,Albuquerque,Online,27.0,Student,86.0,1.0,1806.6800000000003,1
98.03,2023-12-18 18:41:26,Debit,El Paso,Branch,54.0,Engineer,165.0,1.0,6323.45,0
617.66,2023-02-16 17:05:58,Debit,Boston,ATM,42.0,Engineer,128.0,1.0,7155.95,0
888.5699999999999,2023-06-13 16:24:43,Debit,San Antonio,Online,62.0,Retired,102.0,1.0,7896.14,0
107.48000000000002,2023-12-04 18:01:53,Debit,Omaha,Branch,22.0,Student,129.0,1.0,591.2299999999996,1
36.56999999999999,2023-08-07 16:49:34,Debit,Omaha,ATM,62.0,Retired,69.0,1.0,2583.07,0
575.62,2023-06-12 18:30:51,Debit,Oklahoma City,Online,43.0,Doctor,129.0,1.0,234.40999999999985,1
84.88999999999999,2023-05-22 17:27:11,Debit,San Jose,ATM,37.0,Engineer,70.0,1.0,4735.61,0
832.3,2023-07-12 16:55:44,Credit,Austin,Branch,69.0,Retired,86.0,1.0,6617.52,0
7.759999999999991,2023-03-27 17:16:08,Credit,Las Vegas,Online,52.0,Retired,84.0,1.0,7393.11,0
109.30000000000001,2023-08-02 16:52:15,Debit,Fort Worth,Branch,56.0,Doctor,27.0,1.0,13510.11,0
230.08,2023-05-01 16:23:40,Debit,Austin,Online,79.0,Retired,124.0,1.0,4466.1,0
361.92,2023-02-20 16:08:48,Debit,Detroit,ATM,54.0,Retired,111.0,1.0,7474.31,0
71.29000000000002,2023-02-02 17:02:05,Debit,Chicago,ATM,68.0,Retired,55.0,2.0,7225.63,2
122.44999999999999,2023-01-16 16:50:13,Debit,New York,Branch,46.0,Doctor,98.0,1.0,7255.49,0
642.53,2023-08-14 16:36:43,Debit,Mesa,ATM,65.0,Doctor,128.0,1.0,11417.91,0
62.860000000000014,2023-05-08 16:24:00,Debit,Houston,Branch,25.0,Student,31.0,1.0,1040.4300000000003,1
175.21,2023-12-21 18:44:40,Credit,Mesa,ATM,69.0,Doctor,69.0,1.0,6039.04,0
168.0,2023-08-24 16:01:40,Credit,Tucson,Branch,32.0,Engineer,11.0,1.0,3498.58,1
11.45999999999998,2023-10-09 16:50:41,Debit,Chicago,Online,67.0,Retired,73.0,1.0,6628.75,0
382.07,2023-06-05 17:48:07,Credit,Omaha,Branch,62.0,Doctor,147.0,1.0,10156.09,0
65.32,2023-11-02 16:15:50,Debit,Mesa,ATM,28.0,Student,54.0,1.0,9165.02,0
730.1,2023-07-25 18:04:46,Credit,Chicago,Branch,77.0,Retired,93.0,1.0,6384.05,0
85.31,2023-12-11 16:06:04,Debit,Kansas City,ATM,62.0,Retired,27.0,1.0,6095.65,0
726.61,2023-11-03 16:31:22,Debit,Phoenix,ATM,18.0,Student,277.0,1.0,1008.7600000000002,1
130.4,2023-04-03 16:31:32,Debit,Raleigh,Branch,45.0,Engineer,63.0,1.0,4381.24,0
68.1,2023-01-02 16:00:06,Debit,Milwaukee,ATM,20.0,Student,47.0,1.0,1382.8000000000002,1
65.25999999999999,2023-12-08 17:05:35,Debit,Sacramento,Branch,26.0,Student,72.0,1.0,7380.63,1
191.62,2023-07-28 17:19:48,Debit,Jacksonville,Branch,63.0,Doctor,51.0,1.0,1981.67,0
212.88,2023-05-19 18:44:23,Debit,Fresno,Online,39.0,Doctor,122.0,1.0,7036.72,0
88.38,2023-01-17 16:10:33,Debit,Virginia Beach,ATM,30.0,Engineer,138.0,1.0,3707.82,1
48.77000000000001,2023-06-15 17:49:07,Credit,Austin,Online,42.0,Engineer,51.0,1.0,2040.1599999999999,1
289.1,2023-07-11 16:08:55,Debit,Baltimore,ATM,27.0,Student,206.0,1.0,267.52999999999975,1
390.09,2023-10-09 16:52:40,Debit,El Paso,Online,26.0,Engineer,49.0,1.0,2617.23,1
48.28999999999999,2023-09-25 17:58:54,Debit,San Diego,Online,37.0,Engineer,242.0,1.0,8883.4,0
333.83,2023-07-31 17:46:50,Debit,Fresno,ATM,63.0,Retired,135.0,1.0,1660.6599999999999,0
1074.29,2023-01-05 16:43:14,Debit,Portland,Branch,67.0,Retired,79.0,1.0,2011.6,0
100.26999999999998,2023-07-10 17:25:41,Debit,Miami,Online,79.0,Retired,51.0,1.0,4309.9,0
44.53999999999999,2023-10-16 16:23:58,Debit,San Antonio,ATM,31.0,Engineer,164.0,1.0,362.39999999999964,1
1156.18,2023-09-21 16:11:47,Credit,Phoenix,Online,52.0,Doctor,40.0,1.0,836.6900000000005,0
82.17000000000002,2023-12-18 18:25:05,Debit,Fort Worth,Branch,28.0,Student,21.0,1.0,1913.06,1
1045.45,2023-10-30 16:45:47,Debit,Baltimore,Online,19.0,Student,150.0,1.0,563.46,1
447.42,2023-12-18 16:32:56,Debit,Charlotte,Online,32.0,Engineer,65.0,1.0,6133.22,0
590.26,2023-06-19 16:20:40,Credit,Austin,Branch,25.0,Student,48.0,1.0,1068.2799999999997,1
192.73,2023-10-16 16:51:25,Debit,Milwaukee,Branch,71.0,Retired,157.0,1.0,2037.75,0
146.01,2023-04-25 16:28:35,Debit,San Francisco,Online,26.0,Student,269.0,1.0,221.78999999999996,1
136.05,2023-01-23 16:19:25,Debit,Atlanta,Online,24.0,Student,63.0,3.0,1127.5400000000004,2
11.569999999999993,2023-12-20 16:17:16,Credit,New York,Branch,56.0,Retired,64.0,1.0,2061.61,0
102.34,2023-05-18 16:19:38,Debit,San Antonio,Online,51.0,Doctor,78.0,1.0,9326.28,0
